seed,scenario,tick,time_s,position_arrived,status,contained_exact,contained_tol,truth_0,truth_1,truth_2,truth_3,truth_4,truth_5,lower_0,lower_1,lower_2,lower_3,lower_4,lower_5,upper_0,upper_1,upper_2,upper_3,upper_4,upper_5
70001,S0,27,0.54,0,VALID_NUMERICAL_BOX,1,1,-0.025445082050741828,2.0376584326519938,-0.027638286533515518,0.058193102831626195,0.0,0.0,-0.09281090109350125,1.9685661252203954,-1.123364558742604,-1.1756032363259326,-0.0002922510792357534,-0.0003189314877924477,0.03239280100428389,2.1016547913127703,1.1197732391267972,1.276743327080766,0.0003759846248647826,0.00029865429272338734
70001,S0,28,0.56,0,VALID_NUMERICAL_BOX,1,1,-0.025997847781412137,2.038822294708626,-0.02762392906729068,0.05983986897232685,0.0,0.0,-0.1152781922694686,1.9450540604907496,-1.1610369205226931,-1.2156303769824257,-0.00029862970999198433,-0.0003189314887927666,0.054788265787935116,2.127189657857513,1.157429031477307,1.3201361026161338,0.0003819577117196323,0.00029865429372370625
70001,S0,29,0.58,0,VALID_NUMERICAL_BOX,1,1,-0.02655032636275795,2.0400190920880727,-0.027609551895622773,0.06146501218848348,0.0,0.0,-0.13849893068106098,1.9207414529479474,-1.1987104564401163,-1.2556780279904267,-0.0003050083407682276,-0.00031893148979308554,0.07793684641861974,2.1535923799129892,1.1950860799244027,1.3635083682465174,0.00038793079859449433,0.00029865429472402516
70001,S0,30,0.6,1,VALID_NUMERICAL_BOX,1,1,-0.027102517400670406,2.0412483923318425,-0.027595155415335474,0.06306787551644621,0.0,0.0,-0.06375616666172956,2.02748144744142,-1.2363851659919234,-1.2957468542604984,-0.0003113869715644832,-0.00031893149079340445,-0.02375616666172956,2.06748144744142,1.2327443840036345,1.40685945906827,0.0003939038854893687,0.0002986542957243441
70001,S0,31,0.62,0,VALID_NUMERICAL_BOX,1,1,-0.027654420508977116,2.0425097498421714,-0.027580740033416307,0.06464781102545322,0.0,0.0,-0.08848386998265652,2.001566510353114,-1.2740610486665855,-1.3358375122335564,-0.0003177656023807512,-0.00031893149179372337,0.0008987210194316146,2.095618636625881,1.270403943240466,1.450188718647385,0.0003998769724042555,0.000298654296724663
70001,S0,32,0.64,0,VALID_NUMERICAL_BOX,1,1,-0.028206035309645442,2.04380270606268,-0.027566306166836016,0.06620418009523717,0.0,0.0,-0.1139650909571022,1.974849760105318,-1.3117381039443032,-1.3759506496183038,-0.0003241442332170315,-0.0003189314927940423,0.0263067998853549,2.1246224110019534,1.3080647571505746,1.4934954992820624,0.0004058500593391546,0.0002986542977249819
70001,S0,33,0.66,0,VALID_NUMERICAL_BOX,1,1,-0.028757361432982163,2.045126789664585,-0.027551854242363748,0.06773635368931474,0.0,0.0,-0.14019985303712845,1.9473307471097974,-1.3494163312973197,-1.4160869051321598,-0.0003305228640733242,-0.0003189314937943612,0.05246809502950659,2.154492320990749,1.3457268252401577,1.5367791622617801,0.00041182314629406607,0.0002986542987253008
70001,S0,34,0.68,0,VALID_NUMERICAL_BOX,1,1,-0.02930839851782944,2.046481516738371,-0.027537384696378175,0.06924371262379078,0.0,0.0,-0.16718817966424201,1.9190090090039689,-1.3870957301902407,-1.456246908245783,-0.0003369014949496292,-0.0003189314947946801,0.07938263153547694,2.1852279042391696,1.3833901470062466,1.5800390781227698,0.0004177962332689899,0.00029865429972561973
70001,S0,35,0.7000000000000001,1,VALID_NUMERICAL_BOX,1,1,-0.029859146211757,2.047866390990847,-0.027522897974674623,0.07072564783151324,0.0,0.0,-0.059713038202362026,2.010167560414212,-1.4247763000803608,-1.4964312789312952,-0.00034328012584594657,-0.000318931495794999,-0.01971303820236203,2.050167560414212,1.421054721937027,1.6232746268997942,0.00042376932026392606,0.00029865430072593865
70001,S0,36,0.72,0,VALID_NUMERICAL_BOX,1,1,-0.030409604171250493,2.0492809039474773,-0.02750839453226833,0.0721815606214214,0.0,0.0,-0.08820856420505746,1.9802389348325034,-1.4624580404179959,-1.5366406274143032,-0.00034965875676227625,-0.00031893149679531794,0.008708056237466722,2.0826330529552903,1.4587205495121671,1.666485198374125,0.00042974240727887457,0.00029865430172625756
70001,S0,37,0.74,0,VALID_NUMERICAL_BOX,1,1,-0.03095977206189586,2.050724535159906,-0.02749387483319392,0.07361086293293499,0.0,0.0,-0.11745772501453483,1.9495061222811014,-1.5001409506468202,-1.576875553929819,-0.00035603738769861835,-0.00031893149779563685,0.03788246722882752,2.115962756925889,1.496387629203151,1.7096701923176207,0.00043571549431383545,0.0002986543027265765
70001,S0,38,0.76,0,VALID_NUMERICAL_BOX,1,1,-0.03150964955855974,2.0521967524185647,-0.027479339350301245,0.07501297758523867,0.0,0.0,-0.14746054402861872,1.9179686111993548,-1.5378250302042098,-1.617136648482177,-0.0003624160186549728,-0.00031893149879595576,0.067810219814038,2.150156160775392,1.5340559604736193,1.752829018732813,0.0004416885813688087,0.0002986543037268954
70001,S0,39,0.78,0,VALID_NUMERICAL_BOX,1,1,-0.03205923634556577,2.0536970119702693,-0.027464788565047603,0.07638733852132071,0.0,0.0,-0.17821704463388113,1.885625878226526,-1.575510278521592,-1.6574244906090432,-0.0003687946496313396,-0.0003189314997962747,0.0984913390246886,2.1852127411532334,1.571725542779716,1.7959610980888947,0.00044766166844379426,0.0002986543047272143
70001,S0,40,0.8,1,VALID_NUMERICAL_BOX,1,1,-0.03260853211686672,2.0552247587406955,-0.027450222967286563,0.07773339104663252,0.0,0.0,-0.03638819575990175,2.019387658429958,-1.613196695024798,-1.6977396491496097,-0.00037517328062771873,-0.0003189315007965936,0.00361180424009825,2.059387658429958,1.6093963755704408,1.8390658615535258,0.0004536347555387922,0.0002986543057275332
70001,S0,41,0.8200000000000001,0,VALID_NUMERICAL_BOX,1,1,-0.033157536576212454,2.0567794265616284,-0.027435643055053423,0.07905059206224073,0.0,0.0,-0.06865212966146637,1.9854328654438698,-1.6508842791344227,-1.7380826820170703,-0.0003815519116441102,-0.0003189315017969125,0.03579973175257572,2.096168975664125,1.647068458288007,1.882142751220359,0.0004596078426538024,0.00029865430672785213
70001,S0,42,0.84,0,VALID_NUMERICAL_BOX,1,1,-0.03370624943731352,2.058360438402873,-0.02742104933434744,0.0803384102923496,0.0,0.0,-0.1016698152452565,1.9506712118003946,-1.6885730302661874,-1.7784541359754646,-0.00038793054268051406,-0.0003189315027972314,0.06874110091943753,2.1338118306916662,1.6847417903682058,1.9251912203321944,0.0004655809297888251,0.00029865430772817105
70001,S0,43,0.86,0,VALID_NUMERICAL_BOX,1,1,-0.03425467042400047,2.0599672066087202,-0.027406442318910953,0.08159632650607858,0.0,0.0,-0.1354412758517157,1.915102129077713,-1.7262629478313092,-1.8188545464209833,-0.00039430917373693025,-0.00031893150379755034,0.10243593672793709,2.172315655101482,1.722416371240776,1.9682107334996752,0.00047155401694386006,0.00029865430872848996
70001,S0,44,0.88,0,VALID_NUMERICAL_BOX,1,1,-0.03480279927037869,2.061599133138842,-0.027391822530005494,0.08282383373338482,0.0,0.0,-0.16996653480951185,1.8787250381460818,-1.7639540312368724,-1.8592844371678188,-0.0004006878048133588,-0.00031893150479786925,0.13688426415392257,2.211679869774687,1.7600922003297779,2.0112007669154366,0.0004775271041189074,0.0002986543097288089
70001,S0,45,0.9,1,VALID_NUMERICAL_BOX,1,1,-0.035350635720978796,2.0632556098135097,-0.02737719049618505,0.08402043747502827,0.0,0.0,-0.060075397691620847,2.023793465662746,-1.801646279886206,-1.8997443202386497,-0.00040706643590979967,-0.00031893150579818816,-0.02007539769162085,2.063793465662746,1.7977692770539726,2.05416080856362,0.00048350019131396704,0.0002986543107291278
70001,S0,46,0.92,0,VALID_NUMERICAL_BOX,1,1,-0.0358981795309025,2.06493601856301,-0.027362546753066534,0.08518565590648108,0.0,0.0,-0.09610832329044107,1.9857985792548682,-1.8393396931792643,-1.9402346956598413,-0.0004134450670262529,-0.0003189315067985071,0.01587998785055471,2.1048766818371236,1.8354476008272071,2.0970903584246763,0.0004894732785290391,0.0002986543117294467
70001,S0,47,0.9400000000000001,0,VALID_NUMERICAL_BOX,1,1,-0.03644543046596383,2.0666397316811396,-0.02734789184309763,0.08631902007569106,0.0,0.0,-0.13289511715515925,1.9469938853385247,-1.8770342705130112,-1.9807560512614446,-0.00041982369816271844,-0.000318931507798826,0.052588939868231745,2.146818489008764,1.8731271710588022,2.1399889286753626,0.0004954463657641235,0.0002986543127297656
70001,S0,48,0.96,0,VALID_NUMERICAL_BOX,1,1,-0.036992388302825786,2.0683661120826535,-0.027333226315322093,0.08742007409461396,0.0,0.0,-0.1704358025665899,1.9073787643101061,-1.9147300112818086,-2.0213088624820736,-0.0004262023293191964,-0.0003189315087991449,0.09005148329057823,2.1896182675854607,1.910807987153946,2.1828560438838682,0.0005014194530192202,0.00029865431373008453
70001,S0,49,0.98,0,VALID_NUMERICAL_BOX,1,1,-0.03753905282913223,2.070114513564546,-0.0273185507251427,0.08848837532443546,0.0,0.0,-0.20873040279343483,1.8669525870572314,-1.9524269148778075,-2.0618935921787385,-0.0004325809604956867,-3.824934372331605e-05,0.12826764303486587,2.2332753884663714,1.9484900485140912,2.2256912411999803,0.0005073925402943293,0.00029865431473040345
70001,S0,50,1.0,1,VALID_NUMERICAL_BOX,1,1,-0.038085423843635086,2.0718842810710343,-0.027303865634081853,0.08952349455441035,0.0,0.0,-0.04522518276146825,2.053299588010679,-1.9901249806913424,-2.1025106904417115,-0.00043334594837066636,-3.8249344723614704e-05,-0.005225182761468248,2.093299588010679,1.9861733545373557,2.268494070540216,0.0005133656275894508,0.0002986543157307021
70001,S0,51,1.02,0,VALID_NUMERICAL_BOX,1,1,-0.03863150115631672,2.0736747509621223,-0.027289171609540093,0.09052501617425122,0.0,0.0,-0.08502768237638011,2.0112493741987056,-2.0278242081113294,-2.1431605944145016,-0.00043411093626565797,-3.824934572391336e-05,0.0344982843303639,2.138669469424622,2.0238567972713413,2.311264094767852,0.0005193387149045841,0.0002986543167310007
70001,S0,52,1.04,0,VALID_NUMERICAL_BOX,1,1,-0.03917728458850753,2.0754852512856075,-0.027274469224552535,0.09149253834000608,0.0,0.0,-0.12558416653973228,1.9683861623072307,-2.0655245965256657,-2.1838437281190037,-0.0004348759241806615,-3.824934672421201e-05,0.07497542027691631,2.184894751323164,2.061540376481791,2.3540008898677742,0.0005253118022397295,0.00029865431773129936
70001,S0,53,1.06,0,VALID_NUMERICAL_BOX,1,1,-0.03972277397299858,2.0773151020524074,-0.027259759057543416,0.09242567313336884,0.0,0.0,-0.1668946584714125,1.9247092877416185,-2.1032261453216328,-2.224560502285899,-0.00043564091211567704,-3.824934772451066e-05,0.11620622780771903,2.2319747691237515,2.0992240919392553,2.3967040451160737,0.0005312848895948867,0.000298654318731598
70001,S0,54,1.08,0,VALID_NUMERICAL_BOX,1,1,-0.04026796915414945,2.079163615515075,-0.02724504169207885,0.09332404671437308,0.0,0.0,-0.2089591813790541,1.8802180776926207,-2.140928853886301,-2.2653113141903707,-0.0004364059000707045,-3.8249348724809316e-05,0.1581907096477131,2.279908850029353,2.1369079434192035,2.4393731632443356,0.0005372579769700559,0.00029865431973189664
70001,S0,55,1.1,1,VALID_NUMERICAL_BOX,1,1,-0.04081286998799103,2.0810300964493624,-0.02723031771661793,0.09418729946742446,0.0,0.0,-0.047545216328068275,2.0791329965762015,-2.1786327216069354,-2.306096547493203,-0.00043717088804574395,-3.824934972510797e-05,-0.007545216328068274,2.1191329965762016,2.174591930702135,2.4820078605985385,0.000543231064365237,0.0002986543207321953
70001,S0,56,1.12,0,VALID_NUMERICAL_BOX,1,1,-0.04135747634232339,2.082913842438711,-0.02721558772426227,0.0950150861406334,0.0,0.0,-0.0911178707612981,2.033011065623169,-2.216337747871407,-2.346916572087324,-0.0004379358760407953,-3.824935072540662e-05,0.03594662228706554,2.168773153791341,2.2122760535736865,2.5246077672925122,0.0005492041517804302,0.0002986543217324939
70001,S0,57,1.1400000000000001,0,VALID_NUMERICAL_BOX,1,1,-0.04190178809680863,2.0848141441615233,-0.02720085231250418,0.0958070759784139,0.0,0.0,-0.13544462571986168,1.9860727341782032,-2.2540439320685985,-2.387771743949856,-0.00043870086405585864,-3.8249351725705275e-05,0.08019214335967471,2.21926530914041,2.2499603118247413,2.5671725273558863,0.0005551772392156353,0.00029865432273279256
70001,S0,58,1.16,0,VALID_NUMERICAL_BOX,1,1,-0.042445805143058714,2.0867302856810914,-0.027186112082973488,0.09656295284732033,0.0,0.0,-0.18052550436241419,1.9383172992959354,-2.291751273588822,-2.4286624049997316,-0.0004394658520909339,-3.824935272600393e-05,0.12519134959735007,2.2706087596907985,2.2876447052515325,2.609701798876474,0.0005611503266708523,0.0002986543237330912
70001,S0,59,1.18,0,VALID_NUMERICAL_BOX,1,1,-0.04298952738471818,2.088661544738038,-0.027171367641183247,0.09728241535509945,0.0,0.0,-0.226360529835417,1.8897440511926178,-2.329459771824226,-2.469588882960937,-0.0004402308401460211,-3.824935372630258e-05,0.17094424370360706,2.3228027956716506,2.325329233655747,2.6521952541370335,0.0005671234141460813,0.00029865432473338984
70001,S0,60,1.2,1,VALID_NUMERICAL_BOX,1,1,-0.043532954737541846,2.0906071930451398,-0.027156619596274374,0.09796517696293859,0.0,0.0,-0.07120133935052088,2.0701239311493524,-2.3671694261692116,-2.5105514912314253,-0.0004409958282211203,-3.8249354726601235e-05,-0.03120133935052088,2.1101239311493525,2.363013896844626,2.694652579746348,0.0005730965016413222,0.0002986543257336885
70001,S0,61,1.22,0,VALID_NUMERICAL_BOX,1,1,-0.04407608712946733,2.0925664965843986,-0.02714186856075937,0.09861096609089752,0.0,0.0,-0.11854472787502365,2.0199129013215598,-2.4048802360208468,-2.5515505287577662,-0.0004417608163162314,-3.824935572689989e-05,0.01605893858749019,2.1640169827474436,2.4006986946310653,2.73707347676458,0.000579069589156575,0.0002986543267339871
70001,S0,62,1.24,0,VALID_NUMERICAL_BOX,1,1,-0.04461892450068252,2.0945387159062165,-0.027127115150265245,0.09921952621651499,0.0,0.0,-0.16664233259660724,1.9688818907431858,-2.4425922007792797,-2.592586279915575,-0.0004425258044313544,-3.824935672719854e-05,0.06407291248127812,2.218758452285954,2.4383836268337102,2.7794576608228434,0.0005850426766918397,0.00029865432773428576
70001,S0,63,1.26,0,VALID_NUMERICAL_BOX,1,1,-0.04516146680368782,2.096523106430547,-0.027112359983275772,0.09979061596658631,0.0,0.0,-0.21549417661340833,1.9170301651416,-2.480305319848154,-2.6336590143957674,-0.0004432907925664894,-3.8249357727497194e-05,0.11284058501916783,2.274347605505685,2.476068693277053,2.821804862236946,0.0005910157642471164,0.0002986543287345844
70001,S0,64,1.28,0,VALID_NUMERICAL_BOX,1,1,-0.04570371400335334,2.0985189187498787,-0.027097603680873168,0.10032400920211239,0.0,0.0,-0.2651002830116365,1.8643569848503536,-2.518019592635024,-2.6747689870966904,-0.0004440557807216363,-3.824935872779585e-05,0.162361958885974,2.3307837027537546,2.513753893791523,2.86411482611526,0.000596988851822405,0.00029865432973488304
70001,S0,65,1.3,1,VALID_NUMERICAL_BOX,1,1,-0.0462456660769708,2.1005253989339208,-0.027082846866479344,0.10081949509642571,0.0,0.0,-0.05721611083052122,2.0906284932360424,-2.5557350185517675,-2.715916438022169,-0.00016887949097311658,-3.82493597280945e-05,-0.017216110830521218,2.1306284932360424,2.5514392282135803,2.906387312460676,0.0006029619394177057,0.0002986543307351817
70001,S0,66,1.32,0,VALID_NUMERICAL_BOX,1,1,-0.046787323014300386,2.102541788835849,-0.02706809016559684,0.10127687820650239,0.0,0.0,-0.10833081120266491,2.0363101644724106,-2.5934515970150005,-2.7571015921855127,-0.0001696444791682874,-3.824936072839315e-05,0.033812673734858724,2.1887562394884443,2.589070411886794,2.948622096266598,0.0006089350270330182,0.0002986543317354803
70001,S0,67,1.34,0,VALID_NUMERICAL_BOX,1,1,-0.04732868481761232,2.1045673263999793,-0.027053334205549572,0.10169597853747397,0.0,0.0,-0.16019984314412514,1.9811681326254527,-2.6311693274464907,-2.798324659519511,-0.00017040946738347017,-3.8249361728691806e-05,0.0855940819737548,2.247728681417024,2.6267017396205774,2.990818967606943,0.0006149081146683428,0.00029865433273577896
70001,S0,68,1.36,0,OUT_OF_DOMAIN,,,-0.04786975150172331,2.1066012459707286,-0.027038579615223456,0.10207663160035667,0.0,0.0,,,,,,,,,,,,
70001,S1,0,0.0,1,VALID_NUMERICAL_BOX,1,1,-0.010413485025066005,2.019878467530748,-0.028017344566880455,0.00815476246885063,0.0,0.0,-0.02,2.0145708908397384,-0.1,-0.1,-0.005,-0.005609525976774836,0.01833553569435488,2.02,0.1,0.1,0.004387791954502073,0.01
70001,S1,1,0.02,0,VALID_NUMERICAL_BOX,1,1,-0.010973831916403614,2.020041562780125,-0.02800362784081098,0.010112179534499978,0.0,0.0,-0.022000000001021997,2.0125708908367166,-0.13846745172057962,-0.13975042812119523,-0.0006573013481180777,-0.005609525977784836,0.02033553569537688,2.022000000003022,0.13858876675293835,0.1436719511013557,0.004587791955507185,0.0036814108531510103
70001,S1,2,0.04,0,VALID_NUMERICAL_BOX,1,1,-0.011533904473219834,2.0202438063708152,-0.02798988506917024,0.01206802577083207,0.0,0.0,-0.02476934903645836,2.009775882271268,-0.17697453364204443,-0.17950085704226984,-0.0007694918686784358,-0.0037443071042168596,0.023107311031460416,2.024873439028074,0.17631697951673517,0.1873435098158349,0.001100210131067504,0.00368141085415662
70001,S1,3,0.06,0,VALID_NUMERICAL_BOX,1,1,-0.01209370217460324,2.020485166886232,-0.02797611632342605,0.014021515768426168,0.0,0.0,-0.02830883971032756,2.0061858651273936,-0.21479051259277807,-0.21925049746730046,-0.0008443780117639468,-0.003744307105220604,0.02663365062282343,2.0286203092274193,0.21406742322311925,0.23101389152654672,0.00117383834915181,0.0036814108551603644
70001,S1,4,0.08,0,VALID_NUMERICAL_BOX,1,1,-0.01265322450107176,2.0207655972016005,-0.027962321688245785,0.01597186473386394,0.0,0.0,-0.03260464996321573,2.0018008551750146,-0.2526210794314431,-0.2590021156303464,-0.0009192641548696064,-0.0037443071062243484,0.03091499908831842,2.0332405870609835,0.2518327047391152,0.2746823120873863,0.0012474665672562648,0.0036814108561641088
70001,S1,5,0.1,0,VALID_NUMERICAL_BOX,1,1,-0.013212470934836676,2.0210850344962776,-0.02794850126145295,0.017918288809704017,0.0,0.0,-0.03765707155288225,1.996620812859369,-0.2904662328907735,-0.2987564959663693,-0.0009941502979954144,-0.0003189314657581592,0.03595165318413838,2.03873423330577,0.2896128230499467,0.3183479881366824,0.0013210947853808679,0.003681410857167853
70001,S1,6,0.12,0,VALID_NUMERICAL_BOX,1,1,-0.013771440960065735,2.0214434002724717,-0.027934655153978177,0.019860005395392916,0.0,0.0,-0.04346639621174118,1.9906456829369965,-0.3283259715318421,-0.3385144218123095,-0.0010005289283119723,-0.0003189314667618406,0.04174390964618078,2.045101193071549,0.3274077769658568,0.36201013741053195,0.0013947230035256195,0.0036814108581715347
70001,S1,7,0.14,0,VALID_NUMERICAL_BOX,1,1,-0.014330134063145298,2.0218406003803797,-0.027920783489804753,0.021796233468950647,0.0,0.0,-0.05003291564342806,1.983875394497698,-0.36620029374482027,-0.3782766750941663,-0.0010069075586486775,-0.000318931467765522,0.04829206518654795,2.0523413958228116,0.3652039905108883,0.4056679790556949,0.0014683512216905187,0.003681410859175216
70001,S1,8,0.16,0,VALID_NUMERICAL_BOX,1,1,-0.014888549732941393,2.0222765250497585,-0.027906886405908615,0.02372619390926189,0.0,0.0,-0.05735692151938182,1.976309860992754,-0.40408919774985197,-0.41804403601464224,-0.00101328618900553,-0.0003189314687692034,0.055596144997823074,2.0604547554069863,0.40300146284557165,0.44932073394192545,0.001541979439875565,0.0036814108601788977
70001,S1,9,0.18,0,VALID_NUMERICAL_BOX,1,1,-0.015446687461059564,2.022751048927944,-0.02789296405219287,0.02564910981879883,0.0,0.0,-0.0654387054754443,1.9679489802693917,-0.4419926815980417,-0.45781728274147737,-0.0010196648193825297,-0.0003189314697728848,0.06365617425579995,2.0694411700888944,0.4408001931175895,0.49296762497361346,0.0016156076580807585,0.0036814108611825792
70001,S1,10,0.2,1,VALID_NUMERICAL_BOX,1,1,-0.016004546742103422,2.0232640311243197,-0.02787901659141684,0.02756420684659447,0.0,0.0,-0.049634199687541014,1.996117148902964,-0.4799107431725563,-0.49759719109659734,-0.0010260434497796765,-0.0003189314707765662,-0.009634199687541013,2.036117148902964,0.47860018046214564,0.5366078774006124,0.0016892358763060994,0.0036814108621862607
70001,S1,11,0.22,0,VALID_NUMERICAL_BOX,1,1,-0.01656212707393176,2.0238153152612517,-0.027865044199119622,0.02947071351128139,0.0,0.0,-0.05923241455205137,1.9861652050779852,-0.5178433801898388,-0.5373845342461999,-0.0010324220801969707,-0.0003189314717802476,-6.219607723886697e-05,2.0468493064540234,0.5164014240023429,0.5802407191281292,0.0017628640945515875,0.0036814108631899422
70001,S1,12,0.24,0,VALID_NUMERICAL_BOX,1,1,-0.01711942795791415,2.024404729531477,-0.02785104706353826,0.03136786152400505,0.0,0.0,-0.06958928215691773,1.9754175143900028,-0.5557905902009351,-0.577180082391904,-0.001038800710634412,-0.00031893147278392903,0.01026583240387758,2.0584541208396443,0.5542039228495695,0.6238653810255517,0.0018364923128172228,0.0021863851739821524
70001,S1,13,0.26,0,VALID_NUMERICAL_BOX,1,1,-0.017676448899184915,2.025032086761957,-0.027837025385520433,0.0332548861110167,0.0,0.0,-0.08070509396201714,1.9638739127390938,-0.5937523705929323,-0.6169846024630846,-0.0010451793410919709,-0.00031893147378611543,0.021349910861949678,2.070931428463226,0.5920076761038945,0.6674810972340908,0.001880220017298746,0.0021863851749843385
70001,S1,14,0.28,0,VALID_NUMERICAL_BOX,1,1,-0.018233189406895323,2.0256971844841773,-0.027822979378431832,0.0351310263357471,0.0,0.0,-0.09258014137496837,1.9515342206867479,-0.6317227954272532,-0.6567988465851006,-0.0006882827992195986,-0.0003189314747883018,0.03319006438512014,2.084281050410992,0.6298126828544711,0.7110871054731138,0.0019239477218003568,0.00029865427971924145
70001,S1,15,0.3,0,VALID_NUMERICAL_BOX,1,1,-0.01878964899446396,2.0263998050108922,-0.02780890926805812,0.03699552542015902,0.0,0.0,-0.10521459728461864,1.9383982437519474,-0.6697018623950602,-0.6966235735313075,-0.0006946614297172946,-0.00031893147578862074,0.045786318043314775,2.098502792523553,0.667546982630446,0.7546826473450463,0.0019299208083966716,0.00029865428071956037
70001,S1,16,0.32,0,VALID_NUMERICAL_BOX,1,1,-0.019345827179825123,2.0271397155192954,-0.027794815292501624,0.03884763106517347,0.0,0.0,-0.11860863453363846,1.9244657722782077,-0.7076820908882817,-0.7364595233148766,-0.000701040060235003,-0.00031893147678893966,0.0591372576970423,2.113596445473567,0.7052825381264448,0.7982669686387209,0.0019358938950129988,0.0002986542817198793
70001,S1,17,0.34,0,VALID_NUMERICAL_BOX,1,1,-0.019901723485675156,2.0279166681405987,-0.027780697702072706,0.04068659576996314,0.0,0.0,-0.13276227635253685,1.9097365818087806,-0.7456634793214819,-0.7763074456642965,-0.0007074186907727237,-0.00031893147778925857,0.07324290846070396,2.129561784849471,0.7430193486737364,0.8418393196310526,0.0009011026591021452,0.0002986542827201982
70001,S1,18,0.36,0,VALID_NUMERICAL_BOX,1,1,-0.02045733743971661,2.028730400055998,-0.02776655675917593,0.0425116771499034,0.0,0.0,-0.14767554594011414,1.8942104328923484,-0.7834399032767593,-0.8161677925194077,-0.0006648054483322785,-0.0003189314787895775,0.08810329543532637,2.1463985712452383,0.7807574135926296,0.8853989553869167,0.0009070757457574562,0.0002986542837205171
70001,S1,19,0.38,0,VALID_NUMERICAL_BOX,1,1,-0.02101266857490013,2.029580633598996,-0.027752392738191033,0.044322138252972015,0.0,0.0,-0.1633443440068127,1.877887077038796,-0.8212174979947392,-0.856041595524246,-0.0006711840789089831,-0.0003189314797898964,0.10371844370834231,2.1641065503561405,0.8184870300293067,0.9289451360571137,0.0009130488324327796,0.000298654284720836
70001,S1,20,0.4,1,VALID_NUMERICAL_BOX,1,1,-0.02156771642966395,2.0304670763640553,-0.027738205925348734,0.04611724787438688,0.0,0.0,-0.042683891409837194,2.028000800334449,-0.858996262644078,-0.8959295891527693,-0.0002476006644989738,-0.0003189314807902153,-0.002683891409837196,2.068000800334449,0.8562179001418874,0.9724771271742992,0.0009190219191281153,0.00029865428572115494
70001,S1,21,0.42,0,VALID_NUMERICAL_BOX,1,1,-0.022122480548170925,2.031389421321543,-0.027723996618601494,0.04789628086927145,0.0,0.0,-0.059863816663778616,2.0100822085483063,-0.8967761963854871,-0.9358325022032927,-0.0002539792951157031,-0.0003189314817905342,0.014440466594060414,2.0874503428810223,0.8938648877183539,1.0159941999467608,0.0009249950058434635,0.00029865428672147385
70001,S1,22,0.44,0,VALID_NUMERICAL_BOX,1,1,-0.022676960480542956,2.0323473469389284,-0.02770976512748922,0.049658518463138436,0.0,0.0,-0.07779934059256616,1.9913655585011327,-0.9345572983721377,-0.9757510575069811,-0.0002603579257524447,-0.00031893148279085314,0.03231776434950529,2.107770226883065,0.931513134336574,1.0594956315499249,0.000930968092578824,0.00029865428772179277
70001,S1,23,0.46,0,VALID_NUMERICAL_BOX,1,1,-0.02323115578309274,2.0333405173081913,-0.02769551177300002,0.05140324855998307,0.0,0.0,-0.0964904865611054,1.971850537347864,-0.9723395677500732,-1.015685971638729,-0.0002667365564091987,-0.00031893148379117205,0.05094802703733326,2.1289601395171927,0.9691626396104469,1.1029807054154774,0.0009369411793341967,0.0002986542887221117
70001,S1,24,0.48,0,VALID_NUMERICAL_BOX,1,1,-0.02378506601855274,2.034368582279391,-0.02768123688742604,0.05312976604777907,0.0,0.0,-0.1159372779172228,1.9515368179119386,-1.0101230036586266,-1.0556379546305437,-0.0002731151870859651,-0.00031893148479149097,0.07033127983065814,2.151019753628653,1.0068134031419047,1.146448711517981,0.000942914266109582,0.0002986542897224306
70001,S1,25,0.5,0,VALID_NUMERICAL_BOX,1,1,-0.02433869075630126,2.035431177600347,-0.02766694081421448,0.0548373731011723,0.0,0.0,-0.13613973799153148,1.9304240588161539,-1.0479076052308451,-1.0956077096875436,-0.0002794938177827438,-0.0003189314857918099,0.09046754789463236,2.1739487278621867,1.044465424521157,1.1898989466588756,0.0009488873529049795,0.0002986542907227495
70001,S1,26,0.52,0,VALID_NUMERICAL_BOX,1,1,-0.02489202957258555,2.0365279250623702,-0.02765262390781385,0.05652537948117005,0.0,0.0,-0.1570978900973055,1.9085119046192054,-1.0856933715939199,-1.1355959329066894,-0.0002858724484995348,-0.0003189314867921288,0.11135685638621261,2.1977467067985623,1.0821187033269442,1.2333307147477497,0.0003700115380299452,0.0002986542917230684
70001,S1,27,0.54,0,VALID_NUMERICAL_BOX,1,1,-0.025445082050741828,2.0376584326519938,-0.027638286533515518,0.058193102831626195,0.0,0.0,-0.17881175753036269,1.8857999859578494,-1.123364558742604,-1.1756032363259326,-0.0002922510792357534,-0.0003189314877924477,0.1329992304539303,2.22241332109674,1.1197732391267972,1.276743327080766,0.0003759846248647826,0.00029865429272338734
70001,S1,28,0.56,0,VALID_NUMERICAL_BOX,1,1,-0.025997847781412137,2.038822294708626,-0.02762392906729068,0.05983986897232685,0.0,0.0,-0.20127904870641605,1.862287921228083,-1.1610369205226931,-1.2156303769824257,-0.00029862970999198433,-0.0003189314887927666,0.15539469523766755,2.247948187641603,1.157429031477307,1.3201361026161338,0.0003819577117196323,0.00029865429372370625
